push, 12800, 10
push, 8900, 11
pop, 21100, 10
pop, 17200, 9
push, 15200, 10
peek, 2800, 10
push, 9500, 11
peek, 2500, 11
push, 12800, 12
push, 12700, 13
pop, 21400, 12
push, 15000, 13
pop, 20400, 12
pop, 17800, 11
pop, 20400, 10
peek, 2500, 10
push, 15300, 11
push, 15300, 12
pop, 17500, 11
peek, 2500, 11
pop, 20400, 10
push, 15200, 11
push, 13700, 12
push, 12400, 13
pop, 23400, 12
peek, 2400, 12
pop, 23200, 11
pop, 22400, 10
peek, 2200, 10
peek, 2300, 10
pop, 23700, 9
peek, 2500, 9
push, 16600, 10
push, 12800, 11
pop, 20300, 10
peek, 3100, 10
pop, 17400, 9
pop, 16800, 8
push, 15400, 9
pop, 20000, 8
push, 14800, 9
push, 13000, 10
peek, 2500, 10
pop, 16700, 9
push, 12700, 10
pop, 17300, 9
peek, 2200, 9
pop, 19800, 8
push, 21200, 9
pop, 26500, 8
pop, 23500, 7
peek, 4000, 7
peek, 5700, 7
push, 13500, 8
push, 18700, 9
pop, 24100, 8
peek, 4800, 8
peek, 4300, 8
push, 19600, 9
pop, 24500, 8
pop, 17500, 7
peek, 3600, 7
peek, 2600, 7
push, 15800, 8
pop, 18600, 7
peek, 2400, 7
push, 15000, 8
pop, 18800, 7
push, 14900, 8
push, 14900, 9
peek, 2400, 9
peek, 2700, 9
peek, 3300, 9
push, 18300, 10
peek, 2700, 10
pop, 22400, 9
pop, 23000, 8
peek, 2800, 8
pop, 17500, 7
pop, 17200, 6
push, 11100, 7
push, 15800, 8
peek, 2600, 8
peek, 2500, 8
pop, 17800, 7
push, 15700, 8
pop, 17200, 7
push, 14800, 8
peek, 2900, 8
push, 15900, 9
push, 8800, 10
push, 8600, 11
peek, 2100, 11
push, 12700, 12
pop, 25000, 11
pop, 21900, 10
push, 14700, 11
pop, 20100, 10
push, 14600, 11
pop, 20300, 10
push, 14600, 11
pop, 20300, 10
pop, 23500, 9
pop, 20000, 8
peek, 2600, 8
push, 19000, 9
push, 16400, 10
peek, 3200, 10
pop, 18600, 9
pop, 17900, 8
push, 4900, 9
peek, 2700, 9
pop, 23200, 8
push, 15700, 9
peek, 2300, 9
pop, 20200, 8
peek, 2400, 8
pop, 16700, 7
peek, 2500, 7
peek, 2600, 7
push, 15600, 8
peek, 2400, 8
push, 12900, 9
peek, 2500, 9
pop, 21400, 8
peek, 2500, 8
pop, 19900, 7
push, 15500, 8
push, 14300, 9
push, 10000, 10
pop, 17700, 9
push, 14500, 10
push, 16100, 11
pop, 20700, 10
pop, 17000, 9
pop, 20600, 8
pop, 17500, 7
push, 15400, 8
peek, 2700, 8
peek, 5000, 8
peek, 2300, 8
push, 13200, 9
pop, 21100, 8
push, 4700, 9
peek, 2500, 9
pop, 22800, 8
pop, 16700, 7
pop, 17200, 6
pop, 16900, 5
peek, 2300, 5
push, 10700, 6
peek, 2300, 6
push, 9000, 7
peek, 2500, 7
pop, 14700, 6
push, 13000, 7
peek, 3200, 7
pop, 14800, 6
push, 11600, 7
peek, 2900, 7
pop, 16800, 6
peek, 2600, 6
